"date","topic","dem","rep","public","pubdem","pubrep","media","random"
2010-05-11,4,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,5,NA,0.0459770114942529,NA,NA,NA,NA,NA
2010-05-11,6,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,7,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,8,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,9,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,10,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,11,NA,0.0459770114942529,NA,NA,NA,NA,NA
2010-05-11,12,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,13,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,14,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,15,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,16,NA,0.0459770114942529,NA,NA,NA,NA,NA
2010-05-11,17,NA,0.0459770114942529,NA,NA,NA,NA,NA
2010-05-11,18,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,19,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,20,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,21,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,22,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,23,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,24,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,25,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,26,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,27,NA,0.0977011494252874,NA,NA,NA,NA,NA
2010-05-11,28,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,29,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,30,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-14,1,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,2,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,3,NA,0.0493827160493827,NA,NA,NA,NA,NA
2010-05-14,4,NA,0.0679012345679012,NA,NA,NA,NA,NA
2010-05-14,5,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,6,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,7,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,8,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,9,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,10,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,11,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,12,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,13,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,14,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,15,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,16,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,17,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,18,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,19,NA,0.0493827160493827,NA,NA,NA,NA,NA
2010-05-14,20,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,21,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,22,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,23,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,24,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,25,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,26,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,27,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,28,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,29,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-05-14,30,NA,0.0308641975308642,NA,NA,NA,NA,NA
2010-08-25,1,NA,0.0621468926553672,NA,NA,NA,NA,NA
2010-08-25,2,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,3,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,4,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,5,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,6,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,7,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,8,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,9,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,10,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,11,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,12,NA,0.0451977401129944,NA,NA,NA,NA,NA
2010-08-25,13,NA,0.0451977401129944,NA,NA,NA,NA,NA
2010-08-25,14,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,15,NA,0.0451977401129944,NA,NA,NA,NA,NA
2010-08-25,16,NA,0.0451977401129944,NA,NA,NA,NA,NA
2010-08-25,17,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,18,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,19,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,20,NA,0.0451977401129944,NA,NA,NA,NA,NA
2010-08-25,21,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,22,NA,0.0451977401129944,NA,NA,NA,NA,NA
2010-08-25,23,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,24,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,25,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,26,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,27,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,28,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,29,NA,0.0282485875706215,NA,NA,NA,NA,NA
2010-08-25,30,NA,0.0451977401129944,NA,NA,NA,NA,NA
2010-08-31,1,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,2,NA,0.0564102564102564,NA,NA,NA,NA,NA
2010-08-31,3,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,4,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,5,NA,0.0717948717948718,NA,NA,NA,NA,NA
2010-08-31,6,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,7,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,8,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,9,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,10,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,11,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,12,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,13,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,14,NA,0.041025641025641,NA,NA,NA,NA,NA
2010-08-31,15,NA,0.041025641025641,NA,NA,NA,NA,NA
2010-08-31,16,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,17,NA,0.041025641025641,NA,NA,NA,NA,NA
2010-08-31,18,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,19,NA,0.041025641025641,NA,NA,NA,NA,NA
2010-08-31,20,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,21,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,22,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,23,NA,0.0564102564102564,NA,NA,NA,NA,NA
2010-08-31,24,NA,0.0564102564102564,NA,NA,NA,NA,NA
2010-08-31,25,NA,0.0256410256410256,NA,NA,NA,NA,NA
2010-08-31,26,NA,0.041025641025641,NA,NA,NA,NA,NA
